Frame_Idx,Hips-T_X,Hips-T_Z,Hips-T_Y,Hips-R_X,Hips-R_Z,Hips-R_Y,RUL-T_X,RUL-T_Z,RUL-T_Y,RUL-R_X,RUL-R_Z,RUL-R_Y,RK-T_X,RK-T_Z,RK-T_Y,RK-R_X,RK-R_Z,RK-R_Y,RF-T_X,RF-T_Z,RF-T_Y,RF-R_X,RF-R_Z,RF-R_Y,LUL-T_X,LUL-T_Z,LUL-T_Y,LUL-R_X,LUL-R_Z,LUL-R_Y,LK-T_X,LK-T_Z,LK-T_Y,LK-R_X,LK-R_Z,LK-R_Y,LF-T_X,LF-T_Z,LF-T_Y,LF-R_X,LF-R_Z,LF-R_Y
137,-95.76790618896484,75.7232894897461,3.9342925548553467,10.649239540100098,6.811634540557861,136.17994689941406,-10.24660587310791,-1.4669439792633057,0.005461311433464289,-23.633544921875,-3.721350908279419,11.488885879516602,0.018407324329018593,-37.96648406982422,0.039949577301740646,49.57268142700195,13.748160362243652,-22.196414947509766,-0.009259764105081558,-35.19633865356445,-0.16909192502498627,-10.332205772399902,7.747891902923584,-8.059252738952637,10.263198852539062,-1.488259196281433,0.02527587302029133,-25.255374908447266,-1.6299889087677002,-2.395991802215576,0.0321618877351284,-37.959632873535156,0.017971808090806007,53.68553924560547,-13.206517219543457,3.720137596130371,0.4281654953956604,-36.996437072753906,0.29261314868927,-7.601695537567139,1.827834129333496,-11.719328880310059
138,-95.7712631225586,75.72174072265625,3.9314494132995605,10.649978637695312,6.810760498046875,136.17843627929688,-10.246850967407227,-1.4667712450027466,0.007480824366211891,-23.634143829345703,-3.7227156162261963,11.4947509765625,0.016916543245315552,-37.9653205871582,0.04011816158890724,49.57244873046875,13.751803398132324,-22.198238372802734,-0.005216444842517376,-35.1939811706543,-0.16745075583457947,-10.326916694641113,7.742924213409424,-8.090441703796387,10.265633583068848,-1.488311767578125,0.02326018549501896,-25.25677490234375,-1.63994562625885,-2.3942575454711914,0.03561533987522125,-37.95931625366211,0.016015110537409782,53.685359954833984,-13.209432601928711,3.7261900901794434,0.43004271388053894,-36.99309539794922,0.29598915576934814,-7.593667507171631,1.8389966487884521,-11.72867202758789
139,-95.77229309082031,75.7224349975586,3.9281005859375,10.646801948547363,6.805344581604004,136.17457580566406,-10.248037338256836,-1.4663376808166504,0.008673649281263351,-23.64002227783203,-3.721935272216797,11.494704246520996,0.015589470975100994,-37.96425247192383,0.038304973393678665,49.57268142700195,13.748160362243652,-22.196414947509766,-0.020117947831749916,-35.20063781738281,-0.1730727106332779,-10.341684341430664,7.749129772186279,-8.018004417419434,10.263886451721191,-1.4895623922348022,0.021447522565722466,-25.264530181884766,-1.6385986804962158,-2.388950824737549,0.03386590629816055,-37.95842742919922,0.014150365255773067,53.68558120727539,-13.212071418762207,3.7240116596221924,0.43152961134910583,-36.992523193359375,0.29574668407440186,-7.589649677276611,1.8424315452575684,-11.734698295593262
140,-95.7733383178711,75.72242736816406,3.9262607097625732,10.646459579467773,6.807841777801514,136.17356872558594,-10.247454643249512,-1.4663242101669312,0.00840882956981659,-23.636960983276367,-3.7224271297454834,11.496949195861816,0.0204771738499403,-37.96363830566406,0.03868905082345009,49.568660736083984,13.73409366607666,-22.19101905822754,-0.0015854181256145239,-35.194297790527344,-0.16938766837120056,-10.319676399230957,7.7569990158081055,-8.098703384399414,10.265110969543457,-1.4895269870758057,0.020700015127658844,-25.265451431274414,-1.6407476663589478,-2.385913372039795,0.036094676703214645,-37.95767593383789,0.014153515920042992,53.687767028808594,-13.20714282989502,3.725778579711914,0.43050894141197205,-36.993064880371094,0.29539254307746887,-7.585049629211426,1.841469407081604,-11.743207931518555
141,-95.77485656738281,75.72416687011719,3.9250917434692383,10.643784523010254,6.807237148284912,136.1761016845703,-10.24912166595459,-1.4655615091323853,0.007445462513715029,-23.636083602905273,-3.7176673412323,11.4986572265625,0.01902548223733902,-37.9644889831543,0.038915667682886124,49.565086364746094,13.737590789794922,-22.194957733154297,-0.014009198173880577,-35.1985969543457,-0.1708129495382309,-10.332337379455566,7.760210037231445,-8.053038597106934,10.266030311584473,-1.4905266761779785,0.021400341764092445,-25.268497467041016,-1.6465293169021606,-2.387514352798462,0.037338126450777054,-37.958221435546875,0.01344052143394947,53.68611526489258,-13.196907997131348,3.731499671936035,0.42563098669052124,-36.99430465698242,0.2935953438282013,-7.585479259490967,1.8410484790802002,-11.744037628173828
142,-95.77610778808594,75.72528839111328,3.9241995811462402,10.64031982421875,6.805912017822266,136.17568969726562,-10.247533798217773,-1.464821457862854,0.0070329997688531876,-23.635087966918945,-3.7222869396209717,11.499552726745605,0.02279367670416832,-37.963233947753906,0.03932769224047661,49.55309295654297,13.73861312866211,-22.19712257385254,-0.001894281362183392,-35.1927604675293,-0.16495421528816223,-10.307442665100098,7.7534589767456055,-8.11617660522461,10.264852523803711,-1.491224765777588,0.021768955513834953,-25.270912170410156,-1.6449298858642578,-2.3905210494995117,0.04029398411512375,-37.960426330566406,0.013633196242153645,53.68806838989258,-13.205878257751465,3.7249755859375,0.425290584564209,-36.993839263916016,0.2939607799053192,-7.589118957519531,1.8467822074890137,-11.73416519165039
143,-95.77595520019531,75.72665405273438,3.9252583980560303,10.636855125427246,6.804584503173828,136.17527770996094,-10.251091957092285,-1.4646180868148804,0.0047991471365094185,-23.64021110534668,-3.7113847732543945,11.506372451782227,0.019128665328025818,-37.96443557739258,0.03816806897521019,49.55537796020508,13.744207382202148,-22.205585479736328,-0.004516339860856533,-35.19367980957031,-0.16254566609859467,-10.31277084350586,7.753210067749023,-8.111271858215332,10.264128684997559,-1.491963267326355,0.02211838960647583,-25.273651123046875,-1.6453676223754883,-2.39013409614563,0.0403173454105854,-37.96128463745117,0.013671567663550377,53.6868782043457,-13.199848175048828,3.721839666366577,0.422063946723938,-36.9934196472168,0.29330912232398987,-7.5895843505859375,1.8496792316436768,-11.72141170501709
144,-95.77578735351562,75.7269058227539,3.9256670475006104,10.632650375366211,6.804132461547852,136.17636108398438,-10.247367858886719,-1.4639650583267212,0.004847423173487186,-23.63674545288086,-3.721972942352295,11.50130558013916,0.025364641100168228,-37.96337890625,0.04023042321205139,49.551116943359375,13.743836402893066,-22.20346450805664,-0.0012241752119734883,-35.192779541015625,-0.1590745598077774,-10.311752319335938,7.76072883605957,-8.104165077209473,10.263651847839355,-1.492624044418335,0.022202441468834877,-25.2772159576416,-1.6457716226577759,-2.3892710208892822,0.03816330060362816,-37.961429595947266,0.013723448850214481,53.690555572509766,-13.194419860839844,3.7156996726989746,0.4253583550453186,-36.99222183227539,0.2945605516433716,-7.595826148986816,1.8487228155136108,-11.722091674804688
145,-95.77518463134766,75.72793579101562,3.925727367401123,10.629927635192871,6.801935195922852,136.17445373535156,-10.248833656311035,-1.4635024070739746,0.0036761302035301924,-23.639787673950195,-3.717867851257324,11.505987167358398,0.023595444858074188,-37.962242126464844,0.03817363083362579,49.55002212524414,13.750059127807617,-22.20757293701172,-0.0016204104758799076,-35.19297790527344,-0.15531115233898163,-10.313820838928223,7.755321025848389,-8.103886604309082,10.261942863464355,-1.4935773611068726,0.022059353068470955,-25.280412673950195,-1.6427876949310303,-2.391350746154785,0.03684523329138756,-37.96143341064453,0.01303858868777752,53.69329833984375,-13.19684886932373,3.7103145122528076,0.42403122782707214,-36.992210388183594,0.29624366760253906,-7.600596904754639,1.8535033464431763,-11.71284008026123
146,-95.77557373046875,75.72895050048828,3.924229621887207,10.628849983215332,6.805307388305664,136.1749267578125,-10.246855735778809,-1.4643268585205078,0.00329945283010602,-23.632558822631836,-3.721543788909912,11.502754211425781,0.024833818897604942,-37.96103286743164,0.03827160224318504,49.54426193237305,13.749639511108398,-22.206377029418945,0.002700237324461341,-35.19103240966797,-0.15250633656978607,-10.310178756713867,7.758645057678223,-8.113125801086426,10.262048721313477,-1.4925923347473145,0.02275531180202961,-25.277179718017578,-1.641588568687439,-2.394683599472046,0.03741728886961937,-37.96232223510742,0.01343835610896349,53.69147872924805,-13.194977760314941,3.715362071990967,0.421746164560318,-36.99330139160156,0.2950792908668518,-7.60164213180542,1.848523736000061,-11.715909957885742
147,-95.77672576904297,75.72962951660156,3.9221763610839844,10.626862525939941,6.802231788635254,136.1715087890625,-10.247329711914062,-1.4652221202850342,0.0022678454406559467,-23.636322021484375,-3.7210512161254883,11.506012916564941,0.02466249279677868,-37.961830139160156,0.03809000179171562,49.54444885253906,13.752586364746094,-22.202882766723633,-0.0023730574175715446,-35.190452575683594,-0.15243439376354218,-10.313820838928223,7.755321025848389,-8.103886604309082,10.262251853942871,-1.49159574508667,0.02383066527545452,-25.275962829589844,-1.645251750946045,-2.3956968784332275,0.03697666525840759,-37.961669921875,0.013818690553307533,53.684906005859375,-13.197068214416504,3.7264726161956787,0.4222451150417328,-36.993370056152344,0.29577192664146423,-7.60053014755249,1.8517944812774658,-11.720541000366211
148,-95.77684783935547,75.73047637939453,3.9205384254455566,10.62385082244873,6.804128646850586,136.1730499267578,-10.243948936462402,-1.466646671295166,0.002337837591767311,-23.634586334228516,-3.7228009700775146,11.506136894226074,0.030106203630566597,-37.960968017578125,0.038761287927627563,49.5423698425293,13.754570007324219,-22.209373474121094,-0.014606485143303871,-35.19253921508789,-0.15384598076343536,-10.321718215942383,7.766178607940674,-8.060602188110352,10.263652801513672,-1.4904491901397705,0.023390354588627815,-25.273967742919922,-1.6423128843307495,-2.397498607635498,0.03668368235230446,-37.960960388183594,0.013269674964249134,53.68404769897461,-13.195460319519043,3.7222743034362793,0.4188186824321747,-36.99372863769531,0.2986602783203125,-7.601693153381348,1.8531032800674438,-11.721718788146973
149,-95.77529907226562,75.73162841796875,3.919390916824341,10.62385082244873,6.804128646850586,136.1730499267578,-10.246708869934082,-1.4660710096359253,0.0028388171922415495,-23.632366180419922,-3.716775894165039,11.509973526000977,0.027065223082900047,-37.959686279296875,0.03684968128800392,49.53838348388672,13.759209632873535,-22.212810516357422,-0.02737523801624775,-35.19805145263672,-0.1583961695432663,-10.336010932922363,7.7660017013549805,-8.003939628601074,10.265289306640625,-1.4914989471435547,0.021880576387047768,-25.27315902709961,-1.6437402963638306,-2.4051055908203125,0.03646191582083702,-37.961219787597656,0.012889370322227478,53.6865119934082,-13.197771072387695,3.727360486984253,0.4144163429737091,-36.99309158325195,0.30117449164390564,-7.604406356811523,1.8530155420303345,-11.717153549194336
150,-95.77391815185547,75.73178100585938,3.917527675628662,10.623506546020508,6.804106712341309,136.18003845214844,-10.241325378417969,-1.4668846130371094,0.0027779063675552607,-23.628353118896484,-3.7285525798797607,11.501535415649414,0.033884815871715546,-37.95903015136719,0.03829094022512436,49.53708267211914,13.760540008544922,-22.20947265625,-0.012263614684343338,-35.18934631347656,-0.14921095967292786,-10.314863204956055,7.757434368133545,-8.096508026123047,10.268648147583008,-1.4911985397338867,0.02191699482500553,-25.271121978759766,-1.651418685913086,-2.4171764850616455,0.039510853588581085,-37.9605598449707,0.01201232336461544,53.68406677246094,-13.20277214050293,3.7259950637817383,0.41231271624565125,-36.992862701416016,0.3025846481323242,-7.605515480041504,1.8575032949447632,-11.70908260345459
151,-95.77165985107422,75.73333740234375,3.9140655994415283,10.623103141784668,6.8024749755859375,136.18255615234375,-10.242341995239258,-1.4673033952713013,0.003475693752989173,-23.626909255981445,-3.7211732864379883,11.506719589233398,0.03311235085129738,-37.95764923095703,0.037031326442956924,49.53079605102539,13.762653350830078,-22.217702865600586,-0.03549322113394737,-35.196136474609375,-0.15733873844146729,-10.330378532409668,7.764550685882568,-8.021164894104004,10.265691757202148,-1.491060733795166,0.021306896582245827,-25.272666931152344,-1.6478179693222046,-2.4182984828948975,0.036221109330654144,-37.96165466308594,0.012427412904798985,53.683563232421875,-13.206140518188477,3.7238199710845947,0.4142093360424042,-36.99467849731445,0.298449844121933,-7.604085445404053,1.858015775680542,-11.71168327331543
152,-95.76863098144531,75.73507690429688,3.911924362182617,10.623103141784668,6.8024749755859375,136.18255615234375,-10.241695404052734,-1.4668693542480469,0.004848375916481018,-23.623342514038086,-3.725724220275879,11.507098197937012,0.03532087430357933,-37.95893478393555,0.039324402809143066,49.52997970581055,13.762937545776367,-22.213069915771484,-0.02662249095737934,-35.194923400878906,-0.15746325254440308,-10.322867393493652,7.766515254974365,-8.064453125,10.267292976379395,-1.491843342781067,0.02011866867542267,-25.272798538208008,-1.6568090915679932,-2.4294981956481934,0.039411939680576324,-37.96273422241211,0.012048856355249882,53.67969512939453,-13.209179878234863,3.7360293865203857,0.4165570139884949,-36.99534225463867,0.2948925495147705,-7.602849006652832,1.8551323413848877,-11.7147855758667
153,-95.76651763916016,75.73419952392578,3.9092965126037598,10.62463665008545,6.802329063415527,136.18402099609375,-10.241693496704102,-1.4664193391799927,0.006809447892010212,-23.621278762817383,-3.7208826541900635,11.51307487487793,0.03318898752331734,-37.95798110961914,0.04002336785197258,49.52537536621094,13.77237606048584,-22.217771530151367,-0.03232239559292793,-35.194705963134766,-0.1594190150499344,-10.318562507629395,7.755352973937988,-8.085870742797852,10.26624870300293,-1.4910038709640503,0.01973067596554756,-25.269039154052734,-1.6577686071395874,-2.428797721862793,0.03665773198008537,-37.9616584777832,0.012168795801699162,53.675846099853516,-13.206964492797852,3.740586519241333,0.41723522543907166,-36.994384765625,0.29338645935058594,-7.6018595695495605,1.8513232469558716,-11.716327667236328
154,-95.76480102539062,75.73600006103516,3.907208204269409,10.622703552246094,6.800853729248047,136.18505859375,-10.2389497756958,-1.4677401781082153,0.005643494427204132,-23.62410545349121,-3.7243621349334717,11.508451461791992,0.03867156803607941,-37.95961380004883,0.04183332622051239,49.531394958496094,13.766403198242188,-22.221405029296875,-0.04477562755346298,-35.19939041137695,-0.16379329562187195,-10.330795288085938,7.770327091217041,-8.029191017150879,10.266318321228027,-1.4904893636703491,0.020551448687911034,-25.270915985107422,-1.6615351438522339,-2.434264659881592,0.039786823093891144,-37.96307373046875,0.012113380245864391,53.67494201660156,-13.213156700134277,3.742079973220825,0.41884028911590576,-36.996246337890625,0.291153222322464,-7.599971771240234,1.855880856513977,-11.711457252502441
155,-95.76275634765625,75.73661804199219,3.906158685684204,10.623784065246582,6.797483444213867,136.1845703125,-10.23803424835205,-1.4677945375442505,0.005199659150093794,-23.62288475036621,-3.7246499061584473,11.507911682128906,0.04033457115292549,-37.96044158935547,0.04326530173420906,49.52884292602539,13.762850761413574,-22.22220802307129,-0.03880859166383743,-35.19429397583008,-0.16068658232688904,-10.31988525390625,7.763912677764893,-8.077546119689941,10.266215324401855,-1.4903385639190674,0.021528318524360657,-25.270097732543945,-1.6669825315475464,-2.4413771629333496,0.04165859892964363,-37.96430206298828,0.01290073525160551,53.67196273803711,-13.219292640686035,3.7519991397857666,0.4189724922180176,-36.997352600097656,0.28878921270370483,-7.602980613708496,1.8538057804107666,-11.709005355834961
156,-95.76099395751953,75.73785400390625,3.905310869216919,10.62610912322998,6.798064708709717,136.1890106201172,-10.236214637756348,-1.4686003923416138,0.0034300009720027447,-23.61940574645996,-3.7278079986572266,11.501701354980469,0.04214990511536598,-37.96107864379883,0.04385586455464363,49.526676177978516,13.76363754272461,-22.21953010559082,-0.04333142191171646,-35.193946838378906,-0.16129255294799805,-10.319745063781738,7.760677814483643,-8.078023910522461,10.268645286560059,-1.4895848035812378,0.023777995258569717,-25.263057708740234,-1.6813390254974365,-2.454908847808838,0.04268366098403931,-37.964508056640625,0.014383889734745026,53.66828918457031,-13.219672203063965,3.764132261276245,0.42164990305900574,-36.99826431274414,0.29022860527038574,-7.606424808502197,1.8537348508834839,-11.702038764953613
157,-95.75994110107422,75.73797607421875,3.9053399562835693,10.624519348144531,6.794093132019043,136.19107055664062,-10.23680305480957,-1.468813180923462,0.0013395118294283748,-23.62201499938965,-3.7307474613189697,11.497492790222168,0.04231506213545799,-37.960060119628906,0.04249047860503197,49.52702331542969,13.761653900146484,-22.221059799194336,-0.056510377675294876,-35.19771957397461,-0.165498748421669,-10.336356163024902,7.773078918457031,-7.995187282562256,10.269197463989258,-1.4896184206008911,0.024019934237003326,-25.266572952270508,-1.6891026496887207,-2.4655842781066895,0.04451313987374306,-37.963951110839844,0.013259032741189003,53.66924285888672,-13.226157188415527,3.780270576477051,0.4227714538574219,-36.997589111328125,0.2933441400527954,-7.609431743621826,1.8552565574645996,-11.704968452453613
158,-95.75884246826172,75.73858642578125,3.9047911167144775,10.625655174255371,6.79484224319458,136.1870574951172,-10.236531257629395,-1.4693948030471802,0.0020428381394594908,-23.61815643310547,-3.7324845790863037,11.50068473815918,0.04482713341712952,-37.96053695678711,0.04358020797371864,49.52385711669922,13.757031440734863,-22.225696563720703,-0.04742354154586792,-35.194889068603516,-0.16540005803108215,-10.327813148498535,7.774620056152344,-8.0200834274292,10.270607948303223,-1.4890923500061035,0.024867113679647446,-25.262731552124023,-1.6959185600280762,-2.4715664386749268,0.04422243312001228,-37.96547317504883,0.015267652459442616,53.66584396362305,-13.22614574432373,3.793332099914551,0.42544928193092346,-36.99889373779297,0.2910107970237732,-7.613797187805176,1.8529754877090454,-11.706872940063477
159,-95.75704193115234,75.73893737792969,3.9048922061920166,10.625997543334961,6.792346000671387,136.18807983398438,-10.24029541015625,-1.469707727432251,0.0015068608336150646,-23.619003295898438,-3.725975751876831,11.50228214263916,0.040173038840293884,-37.959632873535156,0.04084751009941101,49.52029800415039,13.758231163024902,-22.232280731201172,-0.052928853780031204,-35.19580841064453,-0.1687057763338089,-10.332707405090332,7.773107051849365,-7.9902191162109375,10.270585060119629,-1.488415002822876,0.025237733498215675,-25.26520347595215,-1.6926684379577637,-2.4769446849823,0.04519625008106232,-37.96608352661133,0.016463924199342728,53.66550064086914,-13.23241901397705,3.7978811264038086,0.4208812415599823,-37.00279235839844,0.287607342004776,-7.615057945251465,1.8561259508132935,-11.712270736694336
160,-95.75447082519531,75.73973846435547,3.9057488441467285,10.622138023376465,6.791921138763428,136.18218994140625,-10.239472389221191,-1.4696027040481567,0.002450331812724471,-23.620054244995117,-3.728031635284424,11.502288818359375,0.04315199702978134,-37.960731506347656,0.0426345020532608,49.52083969116211,13.753334045410156,-22.232847213745117,-0.03719261288642883,-35.19228744506836,-0.1663244366645813,-10.320354461669922,7.779519081115723,-8.036141395568848,10.269591331481934,-1.489000678062439,0.02421841397881508,-25.268695831298828,-1.6902670860290527,-2.4696285724639893,0.04571693390607834,-37.96482849121094,0.01450151577591896,53.66438293457031,-13.22923469543457,3.8003833293914795,0.42605310678482056,-37.002132415771484,0.28755420446395874,-7.613605976104736,1.8540326356887817,-11.720351219177246
161,-95.752197265625,75.74032592773438,3.906996965408325,10.621293067932129,6.7895989418029785,136.1747589111328,-10.239957809448242,-1.4692641496658325,0.0032054849434643984,-23.624048233032227,-3.727919816970825,11.505040168762207,0.03856069594621658,-37.96162414550781,0.04072907194495201,49.52025604248047,13.759743690490723,-22.223358154296875,-0.036324698477983475,-35.19407653808594,-0.1696673333644867,-10.323668479919434,7.769736289978027,-8.028022766113281,10.269752502441406,-1.48929762840271,0.023896250873804092,-25.27143669128418,-1.6916089057922363,-2.472916841506958,0.046584200114011765,-37.96487045288086,0.016180789098143578,53.66156768798828,-13.232095718383789,3.8184356689453125,0.4259569048881531,-37.00401306152344,0.2845025062561035,-7.612522602081299,1.8521462678909302,-11.722949028015137
162,-95.75135040283203,75.74024200439453,3.9093539714813232,10.617486000061035,6.790764331817627,136.17332458496094,-10.238950729370117,-1.4689826965332031,0.0023007281124591827,-23.6236629486084,-3.7307419776916504,11.500505447387695,0.041092660278081894,-37.96037292480469,0.0400364026427269,49.51940155029297,13.757624626159668,-22.223236083984375,-0.03521512821316719,-35.19508361816406,-0.1685456782579422,-10.32952880859375,7.7806525230407715,-7.997218132019043,10.268562316894531,-1.4890954494476318,0.025151757523417473,-25.27511215209961,-1.6883833408355713,-2.477282762527466,0.045713793486356735,-37.96519088745117,0.017714882269501686,53.65983581542969,-13.237214088439941,3.8188343048095703,0.43258237838745117,-37.00486755371094,0.2809581458568573,-7.608814716339111,1.854741096496582,-11.725621223449707
163,-95.75103759765625,75.7410659790039,3.911891222000122,10.614361763000488,6.786945343017578,136.17391967773438,-10.238836288452148,-1.468414306640625,0.002386242849752307,-23.62822914123535,-3.7362749576568604,11.49759292602539,0.039949432015419006,-37.96100616455078,0.03937060385942459,49.517822265625,13.758636474609375,-22.22105598449707,-0.03543684631586075,-35.197696685791016,-0.17197318375110626,-10.332832336425781,7.785562038421631,-7.964199542999268,10.271893501281738,-1.489818811416626,0.02541298232972622,-25.282373428344727,-1.6952004432678223,-2.4886703491210938,0.050634246319532394,-37.966190338134766,0.01828954555094242,53.66016387939453,-13.243240356445312,3.822272539138794,0.4296914339065552,-37.00631332397461,0.28074026107788086,-7.606740474700928,1.8576661348342896,-11.71480655670166
164,-95.75032806396484,75.7430648803711,3.9139389991760254,10.611750602722168,6.790462017059326,136.1729278564453,-10.241252899169922,-1.4681729078292847,0.0015844992594793439,-23.625774383544922,-3.7270002365112305,11.504234313964844,0.03644341602921486,-37.96112060546875,0.038465067744255066,49.510902404785156,13.766709327697754,-22.225601196289062,-0.02632349543273449,-35.19541549682617,-0.16768880188465118,-10.32264518737793,7.776884078979492,-8.009655952453613,10.270574569702148,-1.4901562929153442,0.025193238630890846,-25.281770706176758,-1.6909966468811035,-2.4899141788482666,0.0505291149020195,-37.96675491333008,0.017587054520845413,53.65876007080078,-13.241880416870117,3.8281404972076416,0.4325807988643646,-37.005374908447266,0.281362384557724,-7.602674961090088,1.8523564338684082,-11.723845481872559
165,-95.74906158447266,75.7447509765625,3.9150164127349854,10.611346244812012,6.788835048675537,136.17544555664062,-10.242669105529785,-1.467803716659546,0.001246874569915235,-23.62784767150879,-3.7274672985076904,11.501168251037598,0.034290239214897156,-37.9626350402832,0.03844762220978737,49.513397216796875,13.771014213562012,-22.22229766845703,-0.025658033788204193,-35.197425842285156,-0.1681329607963562,-10.326533317565918,7.771459102630615,-8.01186752319336,10.269888877868652,-1.4912868738174438,0.024529116228222847,-25.28345489501953,-1.6949471235275269,-2.488442897796631,0.04976404085755348,-37.96720504760742,0.01715204492211342,53.65859603881836,-13.233067512512207,3.8316965103149414,0.43226176500320435,-37.0035285949707,0.2820204794406891,-7.597751140594482,1.8450814485549927,-11.722420692443848
166,-95.74681854248047,75.74640655517578,3.9135735034942627,10.610214233398438,6.788092613220215,136.17945861816406,-10.239975929260254,-1.4685335159301758,0.0018559296149760485,-23.625743865966797,-3.731109857559204,11.492615699768066,0.03834487497806549,-37.963043212890625,0.040163666009902954,49.5095329284668,13.765645027160645,-22.21811866760254,-0.027462953701615334,-35.19743347167969,-0.1702444851398468,-10.322433471679688,7.773761749267578,-8.0245361328125,10.269465446472168,-1.4906212091445923,0.024396296590566635,-25.28304100036621,-1.6979126930236816,-2.493727445602417,0.051738541573286057,-37.96866226196289,0.017466112971305847,53.65910339355469,-13.23812198638916,3.81902813911438,0.43488478660583496,-37.0038948059082,0.28215309977531433,-7.598604202270508,1.8521058559417725,-11.7100248336792
167,-95.74725341796875,75.74676513671875,3.9128940105438232,10.611346244812012,6.788835048675537,136.17544555664062,-10.241044044494629,-1.469571828842163,0.002046311507001519,-23.625465393066406,-3.7282941341400146,11.495448112487793,0.0372275747358799,-37.9630012512207,0.038917120546102524,49.50642395019531,13.76659107208252,-22.216890335083008,-0.031039513647556305,-35.197208404541016,-0.17300726473331451,-10.3218355178833,7.76938533782959,-8.01425838470459,10.267485618591309,-1.4900346994400024,0.02230975776910782,-25.281518936157227,-1.6943200826644897,-2.493267297744751,0.046364981681108475,-37.969482421875,0.018733154982328415,53.6605224609375,-13.233606338500977,3.8106398582458496,0.43263548612594604,-37.003936767578125,0.28300759196281433,-7.6023736000061035,1.8480560779571533,-11.696906089782715
168,-95.74824523925781,75.74714660644531,3.914050340652466,10.614017486572266,6.786921501159668,136.18089294433594,-10.238906860351562,-1.4699336290359497,0.0010825463104993105,-23.623863220214844,-3.734672784805298,11.493106842041016,0.04024772718548775,-37.963626861572266,0.039967380464076996,49.50588607788086,13.768359184265137,-22.210391998291016,-0.03455258905887604,-35.195594787597656,-0.17110677063465118,-10.323137283325195,7.768313884735107,-8.020438194274902,10.26729965209961,-1.4898546934127808,0.021994836628437042,-25.27855110168457,-1.702569842338562,-2.496962308883667,0.046709079295396805,-37.9693717956543,0.01829352229833603,53.66231155395508,-13.231837272644043,3.801912546157837,0.4349466562271118,-37.0025749206543,0.2896648645401001,-7.607723236083984,1.8476965427398682,-11.694604873657227
169,-95.74690246582031,75.74744415283203,3.9126534461975098,10.615152359008789,6.785155773162842,136.18487548828125,-10.24160385131836,-1.4701588153839111,0.0018826562445610762,-23.621871948242188,-3.7320938110351562,11.494223594665527,0.0352044440805912,-37.964874267578125,0.03981271758675575,49.50328826904297,13.770217895507812,-22.214492797851562,-0.0338280163705349,-35.19544982910156,-0.17512236535549164,-10.32481861114502,7.765079975128174,-8.023390769958496,10.26898193359375,-1.4896178245544434,0.022716455161571503,-25.276296615600586,-1.7071759700775146,-2.503403902053833,0.04598423093557358,-37.96849822998047,0.0179249569773674,53.66084671020508,-13.231297492980957,3.8053152561187744,0.43094441294670105,-37.003135681152344,0.29093748331069946,-7.610579490661621,1.8485640287399292,-11.692036628723145
170,-95.74382019042969,75.7474136352539,3.9113011360168457,10.61860179901123,6.7839579582214355,136.1932830810547,-10.24436092376709,-1.469329595565796,-3.279625525465235e-05,-23.621301651000977,-3.73327898979187,11.493294715881348,0.03381997346878052,-37.963409423828125,0.03751162067055702,49.50395965576172,13.76236343383789,-22.225595474243164,-0.027129150927066803,-35.196067810058594,-0.17888957262039185,-10.321084976196289,7.773697853088379,-8.020751953125,10.269535064697266,-1.4908084869384766,0.023042751476168633,-25.271732330322266,-1.7128840684890747,-2.5078961849212646,0.045388929545879364,-37.968109130859375,0.017597999423742294,53.66110610961914,-13.23037338256836,3.803147077560425,0.4304367005825043,-37.00177001953125,0.2919248342514038,-7.613218307495117,1.8483548164367676,-11.6917724609375
171,-95.7416763305664,75.74927520751953,3.911881923675537,10.618942260742188,6.781458854675293,136.19432067871094,-10.246070861816406,-1.4685194492340088,0.00018701549561228603,-23.622291564941406,-3.732323169708252,11.496554374694824,0.029009534046053886,-37.96388244628906,0.035944417119026184,49.50017547607422,13.768380165100098,-22.22902488708496,-0.02505265548825264,-35.19855499267578,-0.18126316368579865,-10.32079792022705,7.76725959777832,-8.021655082702637,10.267696380615234,-1.4920151233673096,0.022151073440909386,-25.271156311035156,-1.7055187225341797,-2.5015299320220947,0.04097695276141167,-37.96757125854492,0.017409343272447586,53.656517028808594,-13.224666595458984,3.801985502243042,0.42660367488861084,-37.00181579589844,0.29047292470932007,-7.608173370361328,1.8457207679748535,-11.698786735534668
172,-95.74027252197266,75.74908447265625,3.9121944904327393,10.620980262756348,6.786129951477051,136.2021942138672,-10.24629020690918,-1.4688011407852173,-0.0021085275802761316,-23.619577407836914,-3.734997272491455,11.48719596862793,0.030250588431954384,-37.96437072753906,0.03523554652929306,49.50284957885742,13.759576797485352,-22.230567932128906,-0.018942061811685562,-35.198265075683594,-0.184241384267807,-10.316522598266602,7.781167507171631,-8.024063110351562,10.267492294311523,-1.4917672872543335,0.023512737825512886,-25.267356872558594,-1.7090486288070679,-2.512063503265381,0.04050161689519882,-37.96684265136719,0.018459616228938103,53.65785598754883,-13.22851276397705,3.804405927658081,0.4314592480659485,-37.00215148925781,0.2897292971611023,-7.608584880828857,1.8465619087219238,-11.699756622314453
